-4.5	-4.5	44.730854
-4.5	-3.5	52.914722
-4.5	-2.5	48.921806
-4.5	-1.5	45.087517
-4.5	-0.5	43.188461
-4.5	0.5	40.669353
-4.5	1.5	37.873325
-4.5	2.5	36.74572
-4.5	3.5	35.222054
-4.5	4.5	33.899334
-3.5	4.5	37.798786
-3.5	3.5	40.609989
-3.5	2.5	43.103294
-3.5	1.5	44.56345
-3.5	0.5	49.237583
-3.5	-0.5	53.605175
-3.5	-1.5	63.486351
-3.5	-2.5	69.961327
-3.5	-3.5	72.885178
-3.5	-4.5	68.880508
-2.5	-4.5	91.978264
-2.5	-3.5	96.263992
-2.5	-2.5	98.288788
-2.5	-1.5	97.529266
-2.5	-0.5	87.690109
-2.5	0.5	79.76741
-2.5	1.5	67.429794
-2.5	2.5	58.859577
-2.5	3.5	51.616951
-2.5	4.5	45.151588
-1.5	4.5	59.616779
-1.5	3.5	71.129776
-1.5	2.5	84.470695
-1.5	1.5	97.999107
-1.5	0.5	107.979721
-1.5	-0.5	114.456238
-1.5	-1.5	121.402184
-1.5	-2.5	122.08889
-1.5	-3.5	120.603683
-1.5	-4.5	117.039261
-0.5	-4.5	148.221054
-0.5	-3.5	148.170502
-0.5	-2.5	145.92514
-0.5	-1.5	144.418411
-0.5	-0.5	140.467316
-0.5	0.5	131.621246
-0.5	1.5	119.76162
-0.5	2.5	106.948952
-0.5	3.5	92.516983
-0.5	4.5	78.106316
0.5	4.5	96.586319
0.5	3.5	112.688148
0.5	2.5	128.341919
0.5	1.5	144.028488
0.5	0.5	156.746017
0.5	-0.5	166.211334
0.5	-1.5	171.590347
0.5	-2.5	175.335175
0.5	-3.5	179.254272
0.5	-4.5	181.167404
1.5	-4.5	221.426346
1.5	-3.5	224.241302
1.5	-2.5	221.235809
1.5	-1.5	210.149078
1.5	-0.5	197.226532
1.5	0.5	183.116241
1.5	1.5	169.547501
1.5	2.5	151.663605
1.5	3.5	132.920319
1.5	4.5	115.013344
2.5	4.5	132.998718
2.5	3.5	154.240738
2.5	2.5	180.37149
2.5	1.5	194.756943
2.5	0.5	216.25351
2.5	-0.5	237.599335
2.5	-1.5	253.543854
2.5	-2.5	262.154877
2.5	-3.5	263.793671
2.5	-4.5	261.70282
3.5	-4.5	307.463379
3.5	-3.5	306.29718
3.5	-2.5	300.533142
3.5	-1.5	290.459808
3.5	-0.5	278.885498
3.5	0.5	255.200317
3.5	1.5	227.496429
3.5	2.5	199.790833
3.5	3.5	175.743057
3.5	4.5	150.975891
4.5	4.5	154.336945
4.5	3.5	195.022095
4.5	2.5	229.133347
4.5	1.5	261.631531
4.5	0.5	284.658905
4.5	-0.5	309.941498
4.5	-1.5	331.583435
4.5	-2.5	347.648621
4.5	-3.5	356.88324
4.5	-4.5	357.849762
